"Date","Close","Open","High","Low","Volume"
"8/16/2017","8609.9","8421.4","8609.9","8371.1","28090000"
"8/17/2017","8459.1","8609.9","8609.9","8459.1","11880000"
"8/18/2017","8484.2","8421.4","8547.1","8383.7","11620000"
"8/21/2017","8320.8","8471.6","8484.2","8308.2","12560000"
"8/22/2017","8358.5","8270.5","8408.8","8245.4","11410000"
"8/23/2017","8421.4","8308.2","8421.4","8283.1","7980000"
"8/24/2017","8471.6","8371.1","8509.3","8371.1","12810000"
"8/25/2017","8521.9","8446.5","8534.5","8433.9","21690000"
"8/28/2017","8647.6","8547.1","8647.6","8521.9","20170000"
"8/29/2017","8660.2","8622.5","8748.2","8609.9","19690000"
"8/30/2017","8760.7","8660.2","8798.4","8660.2","13710000"
"8/31/2017","8811","8748.2","8886.4","8748.2","15020000"
"9/1/2017","8823.6","8811","8848.7","8760.7","10810000"
"9/5/2017","8899","8823.6","8911.6","8785.9","12440000"
"9/6/2017","9049.8","8899","9049.8","8899","23310000"
"9/7/2017","8924.1","9075","9075","8873.9","20330000"
"9/8/2017","9037.3","8924.1","9062.4","8861.3","16070000"
"9/11/2017","8873.9","9024.7","9049.8","8873.9","11340000"
"9/12/2017","8911.6","8873.9","8911.6","8773.3","12100000"
"9/13/2017","9276.1","8974.4","9276.1","8949.3","22680000"
"9/14/2017","9225.8","9301.2","9376.6","9175.5","11420000"
"9/15/2017","9301.2","9175.5","9313.8","9150.4","16250000"
"9/18/2017","9464.6","9376.6","9552.6","9364.1","17770000"
"9/19/2017","9552.6","9527.5","9716","9489.7","19610000"
"9/20/2017","9527.5","9565.2","9602.9","9477.2","11760000"
"9/21/2017","9426.9","9552.6","9577.7","9376.6","16490000"
"9/22/2017","9477.2","9414.3","9602.9","9389.2","12680000"
"9/25/2017","9426.9","9489.7","9489.7","9401.8","7840000"
"9/26/2017","9401.8","9401.8","9452","9313.8","14050000"
"9/27/2017","9477.2","9401.8","9514.9","9401.8","7720000"
"9/28/2017","9489.7","9489.7","9602.9","9477.2","11300000"
"9/29/2017","9778.8","9489.7","9791.4","9489.7","23350000"
"10/2/2017","9816.5","9791.4","9841.7","9716","16590000"
"10/3/2017","9753.7","9804","9866.8","9653.1","13420000"
"10/4/2017","9967.4","9778.8","9967.4","9728.6","9860000"
"10/5/2017","9753.7","9967.4","10030.2","9753.7","20470000"
"10/6/2017","9766.3","9753.7","9854.2","9678.3","11950000"
"10/9/2017","9917.1","9804","9917.1","9753.7","8350000"
"10/10/2017","9979.9","9917.1","9979.9","9892","7620000"
"10/11/2017","9942.2","9979.9","9992.5","9904.5","11210000"
"10/12/2017","9929.7","9954.8","10055.4","9879.4","24940000"
"10/13/2017","9791.4","9917.1","9942.2","9778.8","13340000"
"10/16/2017","9552.6","9804","9804","9502.3","21000000"
"10/17/2017","9804","9527.5","9804","9527.5","16130000"
"10/18/2017","9653.1","9804","9879.4","9602.9","12490000"
"10/19/2017","9502.3","9552.6","9665.7","9489.7","14750000"
"10/20/2017","9414.3","9502.3","9540","9276.1","19680000"
"10/23/2017","9326.3","9326.3","9426.9","9213.2","13600000"
"10/24/2017","9426.9","9414.3","9426.9","9313.8","9720000"
"10/25/2017","9389.2","9401.8","9477.2","9389.2","7150000"
"10/26/2017","9301.2","9389.2","9389.2","9225.8","11460000"
"10/27/2017","9477.2","9313.8","9477.2","9276.1","8840000"
"10/30/2017","9250.9","9502.3","9502.3","9250.9","12200000"
"10/31/2017","9301.2","9250.9","9401.8","9125.2","13790000"
"11/1/2017","8974.4","9250.9","9276.1","8961.8","21830000"
"11/2/2017","8748.2","8974.4","9100.1","8748.2","17800000"
"11/3/2017","9100.1","8798.4","9100.1","8748.2","15180000"
"11/6/2017","9276.1","9175.5","9313.8","9150.4","11160000"
"11/7/2017","9276.1","9301.2","9301.2","9200.7","9960000"
"11/8/2017","9313.8","9276.1","9376.6","9213.2","17730000"
"11/9/2017","9313.8","9351.5","9364.1","9288.6","11440000"
"11/10/2017","9364.1","9351.5","9364.1","9276.1","10330000"
"11/13/2017","9213.2","9364.1","9364.1","9125.2","9740000"
"11/14/2017","9401.8","9250.9","9502.3","9200.7","12350000"
"11/15/2017","9741.1","9426.9","9778.8","9414.3","22700000"
"11/16/2017","9716","9728.6","9854.2","9678.3","14660000"
"11/17/2017","9602.9","9703.4","9728.6","9540","10830000"
"11/20/2017","9401.8","9602.9","9602.9","9351.5","19290000"
"11/21/2017","9439.5","9426.9","9552.6","9414.3","15780000"
"11/22/2017","9628","9527.5","9703.4","9502.3","15400000"
"11/23/2017","9602.9","9703.4","9728.6","9502.3","19350000"
"11/24/2017","9829.1","9602.9","9854.2","9602.9","24460000"
"11/27/2017","9866.8","9854.2","9917.1","9791.4","20130000"
"11/28/2017","9904.5","9929.7","9967.4","9829.1","14120000"
"11/29/2017","9879.4","9879.4","9904.5","9804","14190000"
"11/30/2017","10357","9954.8","10407.3","9954.8","43920000"
"12/1/2017","10432.4","10344.4","10482.7","10306.7","16740000"
"12/4/2017","10558.1","10407.3","10583.3","10382.2","16960000"
"12/5/2017","10457.6","10558.1","10621","10457.6","21660000"
"12/6/2017","10621","10533","10621","10206.2","27490000"
"12/7/2017","10545.6","10621","10633.5","10457.6","15140000"
"12/8/2017","10357","10533","10533","10331.9","13510000"
"12/11/2017","10105.6","10206.2","10319.3","10105.6","14480000"
"12/12/2017","9979.9","10130.8","10281.6","9552.6","26470000"
"12/13/2017","10130.8","10155.9","10155.9","9979.9","16020000"
"12/14/2017","10218.8","10130.8","10256.5","10118.2","8360000"
"12/15/2017","10482.7","10294.2","10545.6","10294.2","21200000"
"12/18/2017","10809.5","10608.4","10809.5","10495.3","22940000"
"12/19/2017","10960.3","10910.1","11136.3","10847.2","28420000"
"12/20/2017","11060.9","10859.8","11186.6","10859.8","16660000"
"12/21/2017","11086","10985.5","11362.6","10985.5","23620000"
"12/22/2017","11148.9","11136.3","11287.1","11086","22550000"
"12/25/2017","11023.2","11148.9","11174","11010.6","8990000"
"12/26/2017","11035.8","10935.2","11161.4","10922.6","14250000"
"12/27/2017","11412.8","11035.8","11463.1","11035.8","29180000"
"12/28/2017","11513.4","11412.8","11563.7","11287.1","12670000"
"12/29/2017","11777.3","11551.1","11789.9","11526","19600000"
"1/2/2018","11991","11789.9","12003.6","11676.8","15730000"
"1/3/2018","11965.9","12066.4","12192.1","11890.5","18510000"
"1/4/2018","12116.7","12016.2","12167","11965.9","17790000"
"1/5/2018","12066.4","12091.6","12179.6","11978.4","14030000"
"1/8/2018","12443.5","11991","12443.5","11940.7","14190000"
"1/9/2018","13298.2","12518.9","13298.2","12493.8","21860000"
"1/10/2018","12996.5","13449","13574.7","12720","23890000"
"1/11/2018","12996.5","12946.3","13046.8","12669.7","20260000"
"1/12/2018","13097.1","13072","13298.2","12870.9","20670000"
"1/15/2018","13725.6","13046.8","13725.6","12971.4","13060000"
"1/16/2018","14077.5","13650.1","14077.5","13474.2","16590000"
"1/17/2018","13474.2","13926.7","14127.8","13474.2","19270000"
"1/18/2018","14077.5","13423.9","14077.5","13273.1","21240000"
"1/19/2018","15007.6","14077.5","15057.9","13976.9","27720000"
"1/22/2018","15988","14957.3","16038.3","14957.3","25540000"
"1/25/2018","15460.1","16314.8","16340","15334.4","52790000"
"1/26/2018","16063.4","15585.8","16214.3","15334.4","19160000"
"1/29/2018","15460.1","16214.3","16340","15460.1","19550000"
"1/30/2018","15409.8","15208.7","15460.1","14706","39450000"
"1/31/2018","15661.2","15409.8","16038.3","15334.4","21240000"
"2/1/2018","15334.4","15661.2","15837.2","15208.7","10780000"
"2/2/2018","15359.6","15334.4","15435","15007.6","14080000"
"2/5/2018","14328.9","15057.9","15183.6","14328.9","28050000"
"2/6/2018","14580.3","13348.5","14932.2","13348.5","57390000"
"2/7/2018","14957.3","15208.7","15460.1","14856.8","21780000"
"2/8/2018","15007.6","14957.3","15284.1","14781.4","17760000"
"2/9/2018","14655.7","14278.6","14932.2","14278.6","34610000"
"2/12/2018","14781.4","14655.7","15007.6","14555.1","25210000"
"2/13/2018","15233.9","14831.7","15359.6","14831.7","20240000"
"2/21/2018","15083","15460.1","15535.5","15007.6","33650000"
"2/22/2018","14806.5","14957.3","14982.5","14756.2","18890000"
"2/23/2018","15485.2","14831.7","15585.8","14781.4","41000000"
"2/26/2018","16189.1","15812","16239.4","15636.1","33580000"
"2/27/2018","16113.7","16314.8","16314.8","15937.7","29820000"
"2/28/2018","16591.3","15962.9","16591.3","15812","42360000"
"3/1/2018","16767.3","16566.2","17043.8","16340","24980000"
"3/2/2018","16666.8","16365.1","16767.3","16264.5","29690000"
"3/5/2018","15510.4","16641.6","16666.8","15510.4","72680000"
"3/6/2018","16063.4","15585.8","16113.7","14881.9","32750000"
"3/7/2018","15359.6","15460.1","16063.4","15208.7","25730000"
"3/8/2018","15535.5","15309.3","15736.6","15108.2","18310000"
"3/9/2018","15460.1","15585.8","15686.4","15384.7","18370000"
"3/12/2018","15585.8","15460.1","15686.4","15435","11370000"
"3/13/2018","15460.1","15560.7","15585.8","15384.7","11210000"
"3/14/2018","15535.5","15560.7","15661.2","15510.4","10170000"
"3/15/2018","15233.9","15460.1","15460.1","15183.6","15900000"
"3/16/2018","15133.3","15158.4","15309.3","14982.5","36920000"
"3/19/2018","15862.3","15334.4","16063.4","15334.4","20000000"
"3/20/2018","15460.1","15786.9","15812","15460.1","13120000"
"3/21/2018","15837.2","15485.2","15937.7","15485.2","18650000"
"3/22/2018","15786.9","15837.2","16164","15711.5","25230000"
"3/23/2018","15435","15208.7","15585.8","15208.7","20780000"
"3/26/2018","14806.5","15259","15409.8","14706","42410000"
"3/27/2018","14932.2","14731.1","15057.9","14731.1","22220000"
"3/28/2018","15057.9","14932.2","15133.3","14781.4","9240000"
"3/29/2018","15284.1","15083","15384.7","15032.8","14120000"
"3/30/2018","15183.6","15384.7","15409.8","15108.2","9880000"
"4/2/2018","14831.7","15208.7","15233.9","14831.7","23360000"
"4/3/2018","14706","14831.7","14957.3","14454.6","24340000"
"4/4/2018","14831.7","14831.7","14907.1","14706","11150000"
"4/5/2018","14781.4","14907.1","14932.2","14731.1","8010000"
"4/6/2018","15183.6","14756.2","15183.6","14706","18780000"
"4/9/2018","15284.1","15233.9","15384.7","15083","17170000"
"4/10/2018","15284.1","15284.1","15359.6","15108.2","17830000"
"4/11/2018","15208.7","15334.4","15585.8","15183.6","27560000"
"4/12/2018","15510.4","15133.3","15560.7","15057.9","17300000"
"4/13/2018","15384.7","15585.8","15610.9","15309.3","12550000"
"4/16/2018","15108.2","15208.7","15334.4","15108.2","8350000"
"4/17/2018","15007.6","15183.6","15183.6","14831.7","12910000"
"4/18/2018","14831.7","15057.9","15133.3","14831.7","10570000"
"4/19/2018","14328.9","14731.1","14856.8","14328.9","19620000"
"4/20/2018","14781.4","14328.9","14781.4","14127.8","12640000"
"4/23/2018","13976.9","14806.5","14806.5","13951.8","10820000"
"4/24/2018","14077.5","13951.8","14303.7","13826.1","14600000"
"4/26/2018","13449","14077.5","14278.6","13348.5","17830000"
"4/27/2018","13524.5","13449","13574.7","13021.7","19680000"
"5/2/2018","13675.3","13675.3","13926.7","13398.8","16090000"
"5/3/2018","13650.1","13650.1","13700.4","13423.9","20410000"
"5/4/2018","13574.7","13775.8","13901.5","13549.6","9960000"
"5/7/2018","14077.5","13675.3","14077.5","13549.6","14460000"
"5/8/2018","14328.9","14052.4","14555.1","13876.4","17970000"
"5/9/2018","14328.9","14278.6","14454.6","14102.6","7730000"
"5/10/2018","13876.4","14253.5","14303.7","13826.1","10070000"
"5/11/2018","14002.1","13725.6","14027.2","13700.4","10460000"
"5/14/2018","14027.2","14102.6","14152.9","13826.1","10730000"
"5/15/2018","13926.7","14052.4","14127.8","13876.4","9520000"
"5/16/2018","13574.7","13851.3","14127.8","13549.6","12050000"
"5/17/2018","13323.3","13574.7","13625","13273.1","15780000"
"5/18/2018","13549.6","13373.6","13549.6","13197.7","14350000"
"5/21/2018","13373.6","13700.4","13725.6","13373.6","9070000"
"5/22/2018","12694.9","13298.2","13323.3","12694.9","24150000"
"5/23/2018","12996.5","12644.6","13072","12644.6","12620000"
"5/24/2018","13172.5","13072","13172.5","12971.4","13990000"
"5/25/2018","13097.1","13172.5","13398.8","13021.7","20500000"
"5/28/2018","12242.4","12720","13072","12242.4","20340000"
"5/29/2018","13072","12242.4","13097.1","12242.4","19100000"
"5/30/2018","13273.1","13097.1","13423.9","12795.4","24160000"
"5/31/2018","14102.6","13298.2","14102.6","13273.1","35390000"
"6/1/2018","14328.9","14203.2","14429.4","14102.6","25470000"
"6/4/2018","15083","14555.1","15083","14404.3","21640000"
"6/5/2018","14831.7","15083","15133.3","14706","23470000"
"6/6/2018","15284.1","14881.9","15334.4","14706","23240000"
"6/7/2018","15560.7","15334.4","15686.4","15284.1","20880000"
"6/8/2018","15409.8","15585.8","15585.8","15384.7","13800000"
"6/11/2018","15233.9","15334.4","15510.4","15208.7","30820000"
"6/12/2018","14957.3","15590.8","15590.8","14675.8","29000000"
"6/13/2018","15274.1","14922.1","15344.5","14886.9","10040000"
"6/14/2018","14992.5","15414.9","15643.6","14974.9","18000000"
"6/15/2018","15133.3","14957.3","15133.3","14711","13200000"
"6/18/2018","14147.9","15027.7","15027.7","14147.9","20230000"
"6/19/2018","13496.8","13655.2","13901.5","13197.6","36040000"
"6/20/2018","14077.5","13725.6","14077.5","13303.2","15790000"
"6/21/2018","13813.5","14059.9","14059.9","13725.6","10620000"
"6/22/2018","14411.8","13725.6","14411.8","13655.2","19650000"
"6/25/2018","14605.4","14781.4","14834.2","14447","9480000"
"6/26/2018","14464.6","14288.7","14482.2","14077.5","7320000"
"6/27/2018","13901.5","14394.2","14482.2","13901.5","9240000"
"6/28/2018","13672.8","13655.2","14007.1","13584.8","11660000"
"6/29/2018","13514.4","13655.2","13795.9","13356","14160000"
"7/2/2018","13514.4","13373.6","13549.6","13021.7","17040000"
"7/3/2018","12775.3","13514.4","13655.2","12775.3","15940000"
"7/4/2018","13056.9","12951.3","13180.1","12740.1","10320000"
"7/5/2018","12704.9","13056.9","13197.6","12599.4","11630000"
"7/6/2018","12951.3","12687.3","13303.2","12388.2","14450000"
"7/9/2018","12564.2","13197.6","13197.6","12458.6","10530000"
"7/10/2018","12493.8","12493.8","12704.9","12493.8","8280000"
"7/11/2018","12106.6","12282.6","12458.6","11895.5","19240000"
"7/12/2018","11877.9","11719.5","12018.7","11684.3","9110000"
"7/13/2018","12529","12036.3","12546.6","11983.5","12950000"
"7/16/2018","12493.8","12704.9","12757.7","12441","9110000"
"7/17/2018","12704.9","12317.8","12722.5","12317.8","9250000"
"7/18/2018","13092.1","12775.3","13144.9","12704.9","17330000"
"7/19/2018","13092.1","13180.1","13285.6","13056.9","9620000"
"7/20/2018","12916.1","12951.3","13021.7","12757.7","13620000"
"7/23/2018","13004.1","13056.9","13232.8","12880.9","15320000"
"7/24/2018","12458.6","12986.5","13004.1","12353","33530000"
"7/25/2018","12493.8","12458.6","12599.4","12388.2","15670000"
"7/26/2018","12845.7","12493.8","12845.7","12458.6","22500000"
"7/27/2018","13127.3","12933.7","13144.9","12792.9","13170000"
"7/30/2018","13039.3","13232.8","13303.2","12986.5","16540000"
"7/31/2018","13144.9","12986.5","13250.4","12863.3","15800000"
"8/1/2018","13232.8","13162.5","13426.4","13127.3","18780000"
"8/2/2018","13109.7","13197.6","13197.6","12845.7","16630000"
"8/3/2018","12775.3","13197.6","13215.2","12775.3","16290000"
"8/6/2018","12722.5","12792.9","12792.9","12529","12720000"
"8/7/2018","12722.5","12722.5","12722.5","12599.4","13320000"
"8/8/2018","12916.1","12740.1","12968.9","12704.9","9400000"
"8/9/2018","12863.3","12986.5","13092.1","12845.7","12560000"
"8/10/2018","13021.7","12828.1","13056.9","12828.1","11520000"
"8/13/2018","13479.2","12986.5","13496.8","12916.1","31210000"
"8/14/2018","13549.6","13549.6","13690.4","13461.6","14550000"
"8/15/2018","13197.6","13549.6","13637.6","13127.3","12830000"
"8/16/2018","13197.6","13021.7","13268","13004.1","19150000"
"8/17/2018","13268","13338.4","13444","13180.1","10250000"
"8/20/2018","13109.7","13268","13268","13074.5","9700000"
"8/21/2018","13197.6","13056.9","13197.6","13039.3","9370000"
"8/22/2018","13373.6","13232.8","13514.4","13180.1","16580000"
"8/23/2018","13408.8","13338.4","13496.8","13338.4","10540000"
"8/24/2018","13496.8","13373.6","13514.4","13303.2","15540000"
"8/27/2018","13708","13584.8","13831.1","13549.6","14970000"
"8/28/2018","14042.3","13725.6","14147.9","13725.6","30150000"
"8/29/2018","13936.7","14077.5","14306.3","13936.7","18830000"
"8/30/2018","13954.3","13936.7","14007.1","13778.3","17650000"
"8/31/2018","14059.9","14007.1","14200.7","13936.7","16790000"
"9/4/2018","13725.6","13971.9","14042.3","13725.6","12250000"
"9/5/2018","13584.8","13655.2","13813.5","13549.6","12680000"
"9/6/2018","13602.4","13584.8","13795.9","13549.6","12280000"
"9/7/2018","13971.9","13584.8","14007.1","13584.8","14800000"
"9/10/2018","13795.9","13954.3","14007.1","13795.9","7050000"
"9/11/2018","14077.5","13743.2","14147.9","13743.2","18940000"
"9/12/2018","13901.5","14112.7","14165.5","13901.5","15350000"
"9/13/2018","13989.5","13971.9","14165.5","13901.5","13010000"
"9/14/2018","13901.5","14007.1","14095.1","13901.5","12740000"
"9/17/2018","13883.9","13831.1","13954.3","13778.3","6500000"
"9/18/2018","13883.9","13795.9","13883.9","13655.2","19940000"
"9/19/2018","13954.3","14007.1","14042.3","13936.7","12290000"
"9/20/2018","14394.2","14042.3","14394.2","13971.9","27310000"
"9/21/2018","14535","14429.4","14570.2","14306.3","39080000"
"9/24/2018","14535","14675.8","14675.8","14464.6","12130000"
"9/25/2018","14517.4","14429.4","14570.2","14376.6","12250000"
"9/26/2018","14429.4","14517.4","14587.8","14429.4","13730000"
"9/27/2018","14623","14499.8","14640.6","14464.6","15310000"
"9/28/2018","14886.9","14640.6","14904.5","14605.4","26330000"
"10/1/2018","14922.1","14886.9","15115.7","14799","18660000"
"10/2/2018","14535","14693.4","14799","14482.2","29030000"
"10/3/2018","14535","14429.4","14640.6","14429.4","13670000"
"10/4/2018","14570.2","14499.8","14570.2","14394.2","32600000"
"10/5/2018","14587.8","14570.2","14746.2","14499.8","16560000"
"10/8/2018","14499.8","14499.8","14587.8","14447","10240000"
"10/9/2018","14429.4","14605.4","14605.4","14429.4","10150000"
"10/10/2018","14570.2","14464.6","14693.4","14411.8","18460000"
"10/11/2018","14042.3","14112.7","14288.7","13831.1","43780000"
"10/12/2018","14359","13866.3","14359","13866.3","18060000"
"10/15/2018","14200.7","14323.8","14323.8","14147.9","11550000"
"10/16/2018","14341.4","14200.7","14341.4","14200.7","7960000"
"10/17/2018","14429.4","14499.8","14517.4","14376.6","14030000"
"10/18/2018","14429.4","14429.4","14482.2","14323.8","11180000"
"10/19/2018","14341.4","14323.8","14447","14218.3","13670000"
"10/22/2018","14112.7","14359","14411.8","14112.7","7020000"
"10/23/2018","13901.5","14059.9","14059.9","13690.4","27410000"
"10/24/2018","13795.9","13795.9","14042.3","13795.9","14270000"
"10/25/2018","13725.6","13373.6","13778.3","13320.8","19830000"
"10/26/2018","13690.4","13831.1","13936.7","13690.4","14090000"
"10/29/2018","13672.8","13602.4","13690.4","13584.8","12210000"
"10/30/2018","13620","13584.8","13848.7","13584.8","7350000"
"10/31/2018","14165.5","13760.7","14165.5","13743.2","11610000"
"11/1/2018","13936.7","14042.3","14059.9","13866.3","6140000"
"11/2/2018","14077.5","14077.5","14130.3","14007.1","9840000"
"11/5/2018","14077.5","13936.7","14077.5","13901.5","6120000"
"11/6/2018","13936.7","14112.7","14130.3","13936.7","4650000"
"11/7/2018","13778.3","13936.7","14007.1","13778.3","7700000"
"11/8/2018","13690.4","14024.7","14024.7","13690.4","7670000"
"11/9/2018","13232.8","13584.8","13672.8","13232.8","15630000"
"11/12/2018","13215.2","13232.8","13285.6","13074.5","7680000"
"11/13/2018","12986.5","13021.7","13127.3","12951.3","14790000"
"11/14/2018","12599.4","12968.9","12968.9","12405.8","22650000"
"11/15/2018","12317.8","12493.8","12652.1","12229.8","18700000"
"11/16/2018","12388.2","12493.8","12564.2","12335.4","6360000"
"11/19/2018","12476.2","12493.8","12599.4","12370.6","4560000"
"11/20/2018","12845.7","12529","12898.5","12458.6","15630000"
"11/21/2018","12845.7","12687.3","12951.3","12669.7","10420000"
"11/22/2018","12599.4","12880.9","12933.7","12599.4","7510000"
"11/23/2018","12511.4","12599.4","12669.7","12493.8","5630000"
"11/26/2018","12529","12529","12740.1","12511.4","6780000"
"11/27/2018","12529","12599.4","12740.1","12529","5190000"
"11/28/2018","12388.2","12564.2","12617","12300.2","11200000"
"11/29/2018","12036.3","12458.6","12546.6","12036.3","11110000"
"11/30/2018","11684.3","11965.9","11965.9","11684.3","20450000"
